"address","zip_code","num_bed","num_bath","home_area","price"
"0 Angeles Crest Highway La Canada Flintridge",93544,9,7,9777,5185000
"1610 West Ave L8 Lancaster",93534,4,5,4661,1275000
"832 Frankel Avenue Montebello",90640,3,2,1301,748888
"40148 Tesoro Lane Palmdale",93551,5,4,3576,899000
"Angeles Crest Highway Palmdale",93550,9,7,9777,5185000
"21424 Pacific Coast Highway Malibu",90265,3,3,3080,11450000
"39915 27th Street West Palmdale",93551,6,5,4761,1440000
"15126 Rayneta Drive Sherman Oaks",91403,4,3,2600,2389000
"4780 Rock Row Drive Los Angeles",90041,2,2,1556,1025000
"2608 South Rimpau Boulevard Los Angeles",90016,3,1,1246,875000
"5632 Green Oak Drive Los Angeles",90068,3,1,2363,1599000
"1417 23rd Street Santa Monica",90404,2,1,728,1250000
"12601 Preston Way Los Angeles",90066,5,4,3575,2900000
"12614 Venice Blvd. Los Angeles",90066,4,4,2345,2100000
"10722 Braddock Drive Culver City",90230,3,2,1280,1690000
"2224 Riverdale Avenue Los Angeles",90031,4,1,1284,950000
"2311 Effie Street Los Angeles",90026,4,4,3351,3995000
"14943 Mc Kendree Avenue Pacific Palisades",90272,3,2,1313,3300000
"3110 West Chandler Boulevard Burbank",91505,2,2,1159,1099900
"4235 West 181st Street Torrance",90504,2,2,1248,915000
"5804 South Sherbourne Drive Los Angeles",90056,2,2,2084,1450000
"536 West Hammond Street Pasadena",91103,3,2,1756,1090000
"2181 North Beverly Glen Boulevard Los Angeles",90077,4,2,3778,2349000
"2200 Wellington Road Los Angeles",90016,3,3,3416,2299000
"11775 Laurelwood Drive Studio City",91604,3,2,1436,1950000
"11278 Ivy Place Los Angeles",90064,2,1,1328,999999
"2800 North Holliston Avenue Altadena",91001,3,1,1890,1998000
"4758 Glenalbyn Drive Los Angeles",90065,3,2,2550,1595000
"11620 Clarkson Road Los Angeles",90064,4,4,2858,2799000
"14313 Albers Street Sherman Oaks",91401,3,2,1644,1100000
"2821 Vaquero Avenue Los Angeles",90032,2,1,1176,850000
"11186 McDonald Street Culver City",90230,3,2,1794,1050000
"7300 Woodrow Wilson Drive Los Angeles",90046,3,2,1325,1845000
"3986 Sepulveda Boulevard Sherman Oaks",91403,3,2,2005,1750000
"1329 North Genesee Avenue Los Angeles",90046,3,2,1680,1995000
"4136 Normal Los Angeles Ca Los Angeles",90029,2,2,1600,987777
"160 South Poinsettia Place Los Angeles",90036,4,3,2301,2500000
"1390 Avenida De Cortez Pacific Palisades",90272,3,2,2097,2890000
"5203 Bedford Avenue Los Angeles",90056,4,3,2900,2549000
"3009 West 80th Street Inglewood",90305,3,2,1928,940000
"5738 West Boulevard Los Angeles",90043,3,1,1575,1199999
"533 North Bronson Avenue Los Angeles",90004,3,1,2015,1595000
"2288 Casa Grande Street Pasadena",91104,4,2,2090,1698000
"2205 170th Street Torrance",90504,4,2,1772,899000
"3701 West 60th Street Los Angeles",90043,3,2,1430,1135000
"3568 Ellison Street Los Angeles",90063,2,1,888,745000
"2822 Macon Street Los Angeles",90065,3,1,1036,950000
"725 Marine Street Santa Monica",90405,2,1,841,1695000
"540 Hickory Lane Pasadena",91103,2,1,1300,890000
"12237 Hesby Street Valley Village",91607,3,2,1737,1749000
"3617 Hillcrest Drive Los Angeles",90016,3,2,1195,930000
"14011 West Magnolia Boulevard Sherman Oaks",91423,2,3,2636,1495000
"4175 York Boulevard Los Angeles",90065,4,3,1500,1100000
"3719 Olympiad Drive View Park",90043,4,3,2108,1729999
"3628 Arroyo Seco Avenue Los Angeles",90065,3,2,1362,897000
"5814 Wilkinson Avenue Valley Village",91607,4,3,2189,1770000
"461 Bellagio Terrace Los Angeles",90049,4,3,6624,11850000
"9125 West 24th Street Los Angeles",90034,3,2,1684,1799000
"126 North Poinsettia Place Los Angeles",90036,3,2,2533,1775000
"24824 Pacific Coast Highway Malibu",90265,8,9,6742,39975000
"31522 Broad Beach Road Malibu",90265,3,3,3326,6995000
"3118 West 68th Street Los Angeles",90043,3,2,1286,799999
"2911 Antelo View Drive Los Angeles",90077,9,1,15360,36900000
"976 Bel Air Road Los Angeles",90077,4,5,4466,7945000
"4321 Glenalbyn Drive Los Angeles",90065,3,3,2820,1980000
"855 North Beverly Glen Boulevard Los Angeles",90077,3,2,1441,1599999
"1307 North Holliston Avenue Pasadena",91104,2,1,1337,1075000
"443 West Avenue 37 Los Angeles",90065,2,2,1000,1095000
"311 North Lomita Street Burbank",91506,3,2,1161,1175000
"8835 Rosewood Avenue West Hollywood",90048,3,4,2013,3400000
"17827 Miranda Street Encino",91316,2,1,781,889000
"710 North Buena Vista Street Burbank",91505,3,1,1298,1249000
"5725 Lemp Avenue North Hollywood",91601,3,2,2367,1795000
"3011 Beverly Glen Circle Los Angeles",90077,5,5,5118,3950000
"540 Westmount Drive West Hollywood",90048,3,2,2469,4099000
"12025 Herbert Street Los Angeles",90066,4,4,2179,1900000
"5549 Morella Avenue Valley Village",91607,2,2,1707,1270000
"4104 Van Horne Avenue Los Angeles",90032,5,3,1465,1399000
"3625 Mandeville Canyon Road Los Angeles",90049,4,4,3899,3995000
"19963 Observation Drive Topanga",90290,3,3,1844,2200000
"13405 Contour Drive Sherman Oaks",91423,4,4,2727,2795000
"2716 Laurel Pass Avenue Los Angeles",90046,4,4,3065,2795000
"13117 Otsego Street Sherman Oaks",91423,6,7,4354,4299000
"2700 Hollyridge Drive Los Angeles",90068,2,2,1431,2495000
"9240 Robin Drive Los Angeles",90069,4,6,7675,10950000
"3819 West 172nd Street Torrance",90504,3,2,1306,999000
"12520 Stagg Street North Hollywood",91605,5,2,2155,1150000
"3205 West Chandler Boulevard Burbank",91505,2,1,802,829000
"2400 Inverness Avenue Los Angeles",90027,6,7,11129,15900000
"2113 Rodney Drive Los Angeles",90027,4,3,2290,1849000
"6211 Beard Street Los Angeles",90042,4,4,1827,1449000
"1665 Morton Avenue Los Angeles",90026,3,2,1300,1285000
"6524 Wooster Avenue Los Angeles",90056,3,3,2507,2200000
"1912 Federal Avenue Los Angeles",90025,4,4,3692,3499999
"6245 Craner Avenue North Hollywood",91606,3,1,1344,975000
"6316 Lindley Avenue Encino",91316,4,2,1534,1175000
"1313 North Beverly Glen Boulevard Los Angeles",90077,2,2,1300,1195000
"8148 Gould Avenue Los Angeles",90046,4,5,4080,5500000
"5699 Tryon Road Los Angeles",90068,4,6,4352,1325000
"843 South Cochran Avenue Los Angeles",90036,4,3,2402,2695000
"1455 East California Avenue Glendale",91206,2,2,1043,749999
"6527 Morse Avenue Valley Glen",91606,3,1,1040,799000
"2824 South Orange Drive Los Angeles",90016,3,1,892,849999
"2250 Bronson Hill Drive Los Angeles",90068,3,2,2664,2499000
"2740 Alabama Street La Crescenta",91214,3,2,1522,1225000
"1019 Adelaine Avenue South Pasadena",91030,3,3,1844,1995000
"6295 Church Street Los Angeles",90042,3,2,1408,1495000
"5339 Ladera Crest Drive Los Angeles",90056,5,5,3342,2195000
"4188 Sunswept Drive Studio City",91604,3,3,1818,1200000
"4023 Dixie Canyon Avenue Sherman Oaks",91423,6,4,4760,4495000
"1549 North Doheny Drive Los Angeles",90069,5,5,5000,8999500
"13834 West Magnolia Boulevard Sherman Oaks",91423,4,4,3017,1799000
"743 Omar Street Glendale",91202,2,1,950,950000
"22533 Faubion Place Calabasas",91302,6,2,3695,2350000
"1911 Sunset Plaza Drive Los Angeles",90069,4,5,4800,7250000
"2202 Kelton Avenue Los Angeles",90064,3,2,1990,2149000
"5130 Raphael Street Los Angeles",90042,3,3,1360,1475000
"1335 North Normandie Avenue Los Angeles",90027,3,2,2130,1479000
"9718 South 10th Avenue Inglewood",90305,3,2,1824,975000
"4250 6th Avenue Los Angeles",90008,3,2,1508,1100000
"1892 North Ave 51 Los Angeles",90042,3,3,1074,999000
"1742 West 66th Street Los Angeles",90047,3,1,1009,495000
"5834 Irving Avenue La Crescenta",91214,4,2,2465,1600000
"1424 Idlewood Road Glendale",91202,2,2,1618,1339000
"1058 East Claremont Street Pasadena",91104,2,1,872,998000
"1338 1/2 North Sycamore Avenue Los Angeles",90028,3,4,2325,1450000
"3803 Verona Street Los Angeles",90023,4,4,2329,1950000
"1260 Sierra Madre Villa Avenue Pasadena",91107,3,2,2264,2299900
"3133 Midvale Avenue Los Angeles",90034,4,4,2500,1699000
"2911 Wyoming Avenue Burbank",91505,3,1,1479,1085000
"362 North Croft Avenue Los Angeles",90048,5,4,4000,3995000
"2275 Betty Lane Beverly Hills",90210,3,2,2490,3195000
"4859 Saturn Street Los Angeles",90019,3,2,1378,940000
"1206 North Park Avenue Inglewood",90302,3,3,1805,1596999
"5339 Smiley Drive Los Angeles",90016,3,3,1276,1100000
"5924 Adler Avenue Woodland Hills",91367,4,1,1997,1050000
"2512 West 141st Street Gardena",90249,3,2,1390,800000
"743 Haverford Avenue Pacific Palisades",90272,5,4,3484,4995000
"5218 Sumner Avenue Los Angeles",90041,4,2,1921,1498000
"14120 Ocean Gate Avenue Hawthorne",90250,3,2,1090,799900
"5162 139th Street Hawthorne",90250,4,1,1563,1299000
"12662 Rose Avenue Los Angeles",90066,7,8,5940,5995000
"17322 Lemay Street Lake Balboa",91406,5,4,2826,1709000
"3608 Laurel Avenue Manhattan Beach",90266,5,5,3300,4599000
"431 Howland Canal Venice",90291,3,2,2085,3300888
"2416 Monte Vista Street Pasadena",91107,4,3,1658,1695000
"2256 25th Street Santa Monica",90405,3,1,1900,2500000
"1906 Apex Avenue Los Angeles",90039,2,2,800,988800
"4173 Sunswept Drive Studio City",91604,5,4,3165,3495000
"5155 West Redondo Court Los Angeles",90019,3,3,2009,1495000
"13011 Sunset Boulevard Los Angeles",90049,3,2,2535,3395000
"23925 Crosson Drive Woodland Hills",91367,6,4,2742,1975000
"24350 Bridle Trail Road Hidden Hills",91302,7,8,12000,17495000
"606 North Citrus Avenue Los Angeles",90036,5,5,4082,3675000
"2461 Bywood Drive Glendale",91206,3,2,2374,1725000
"631 6th Street Hermosa Beach",90254,3,2,2340,2098000
"1017 Amoroso Place Venice",90291,4,3,2089,1995000
"6146 Morella Avenue North Hollywood",91606,3,1,1114,1249900
"133 North La Peer Drive Los Angeles",90048,2,2,1840,2495000
"2135 West 162nd Street Torrance",90504,4,1,1243,849000
"1883 South Cochran Avenue Los Angeles",90019,3,2,2085,1525000
"20140 Pacific Coast Highway Malibu",90265,3,2,2563,4900000
"1233 Wesley Avenue Pasadena",91104,2,1,1366,877000
"4123 Chevy Chase Drive Los Angeles",90039,5,2,1588,1349777
"4139 Rhodes Avenue Studio City",91604,5,5,3887,3695000
"3800 Scadlock Lane Sherman Oaks",91403,3,3,1967,2399999
"22819 Mariano Street Woodland Hills",91367,7,5,3230,1799000
"4143 South Van Ness Avenue Los Angeles",90008,3,2,1355,799500
"1328 Randall Street Glendale",91201,3,2,2010,1449000
"4015 Fairmount Street Los Angeles",90063,2,1,830,599000
"19302 East Pacific Coast Highway Malibu",90265,2,3,1684,3999900
"2445 Banyan Drive Los Angeles",90049,4,4,3603,4995000
"203 North Oxford Avenue Los Angeles",90004,3,2,1504,2495000
"4747 Ambrose Avenue Los Angeles",90027,4,4,2880,2795000
"1424 257th Street Harbor City",90710,2,1,1161,990000
"2621 South Bentley Avenue Los Angeles",90064,2,1,1076,1199000
"818 North Ave 51 Los Angeles",90042,3,3,1211,1150000
"3206 Deronda Drive Los Angeles",90068,4,4,3650,4650000
"122 North Alta Vista Avenue Monrovia",91016,5,3,3285,1799900
"23726 West Oxnard Street Woodland Hills",91367,4,4,2600,2195000
"13817 Valley Vista Boulevard Sherman Oaks",91423,3,3,1506,1250000
"5415 5th Avenue Los Angeles",90043,4,2,1404,879900
"8155 Willow Glen Road Los Angeles",90046,3,4,3345,1795000
"627 North Pass Avenue Burbank",91505,2,2,1437,1399000
"15120 Sutton Street Sherman Oaks",91403,7,6,5614,4596486
"12628 Albers Street Valley Village",91607,4,1,2135,1295000
"14272 Valley Vista Boulevard Sherman Oaks",91423,3,2,2151,1795000
"3066 St George Street Los Angeles",90027,4,3,2696,3198000
"357 Cornwell Street Los Angeles",90033,7,3,2312,850000
"5064 Raphael Street Los Angeles",90042,2,1,1010,1049000
"1827 Hollyvista Avenue Los Angeles",90027,3,3,1810,2100000
"411 26th Street Santa Monica",90402,5,5,3295,5695000
"4746 Louise Avenue Encino",91316,5,7,6000,5995000
"3734 Lorado Way View Park",90043,3,1,1554,1390000
"1628 South Durango Avenue Los Angeles",90035,3,1,1542,2029000
"518 Edgewood Street Inglewood",90302,3,2,1296,1025000
"11222 Sylvan Street North Hollywood",91606,4,3,1755,1250000
"4437 Balboa Avenue Encino",91316,6,7,6632,4099000
"602 Bay Street Santa Monica",90405,4,2,3553,2750000
"3171 Glenmanor Place Los Angeles",90039,3,3,1772,1995000
"22220 Costanso Street Woodland Hills",91364,3,2,2004,1399990
"22662 Califa Street Woodland Hills",91367,6,4,3786,2869000
"5707 7th Avenue Los Angeles",90043,3,1,1324,699000
"8781 Cattaraugus Avenue Los Angeles",90034,3,2,1076,1089000
"5904 Dauphin Avenue Los Angeles",90034,3,2,1287,1199000
"1612 Arlington Avenue Los Angeles",90019,6,3,2141,1100000
"4455 Sherman Oaks Circle Sherman Oaks",91403,2,2,2198,1800000
"3706 Barry Avenue Los Angeles",90066,5,5,4200,3995000
"23133 Bigler Street Woodland Hills",91364,4,3,2142,1350000
"7063 Whitaker Avenue Lake Balboa",91406,3,2,1676,1125000
"2104 7th Avenue Los Angeles",90018,4,3,2324,1449000
"2305 South Orange Drive Los Angeles",90016,3,2,1471,1100000
"3858 Brunswick Avenue Los Angeles",90039,3,3,1736,1995000
"3339 Atwater Avenue Los Angeles",90039,3,3,1794,1995000
"3857 South Centinela Avenue Los Angeles",90066,3,3,2004,1795000
"4039 Michael Avenue Los Angeles",90066,2,1,975,1699000
"1506 West 111th Street Los Angeles",90047,3,1,1110,725000
"5931 Ruthwood Drive Calabasas",91302,4,3,2582,1690000
"3346 Loosmore Street Los Angeles",90065,3,3,1825,1495000
"6542 Colbath Avenue Valley Glen",91401,3,1,2106,1099000
"10558 Wellworth Avenue Los Angeles",90024,2,1,1868,2495000
"2221 Walgrove Avenue Los Angeles",90291,5,4,3860,2495000
"7708 Lena Avenue West Hills",91304,3,2,1483,899000
"5048 Ludgate Drive Calabasas",91301,4,3,2761,1525000
"2120 Kenoma Street Glendora",91740,4,2,1430,858000
"160 South Orange Grove Boulevard Pasadena",91105,4,6,8810,6288000
"16900 Superior Street Northridge",91343,4,3,2780,1399000
"4121 Clayton Avenue Los Angeles",90027,4,4,2870,2995000
"1642 Havemeyer Lane Redondo Beach",90278,1,1,560,1000000
"1646 Havemeyer Lane Redondo Beach",90278,1,1,560,1000000
"1424 North Michigan Avenue Pasadena",91104,5,5,3143,2880000
"2306 West 74th Street Los Angeles",90043,3,2,1560,968000
"524 North Fuller Avenue Los Angeles",90036,5,5,3604,3995000
"600 29th Street Manhattan Beach",90266,2,2,2346,2995000
"647 Hunters Trail Glendora",91740,4,3,2786,1388000
"31717 Kentfield Court Westlake Village",91361,4,3,2600,1995000
"271 South Mapleton Drive Los Angeles",90024,8,1,31450,62500000
"647 Foxbrook Drive Glendora",91740,4,2,2579,1399000
"3802 Hollyline Avenue Sherman Oaks",91423,5,6,10280,10995000
"6252 Mary Ellen Avenue Valley Glen",91401,6,4,3035,2495000
"90 West Harriet Street Altadena",91001,4,1,1400,950000
"4237 Willis Avenue Sherman Oaks",91403,3,2,1708,1679000
"4676 Laurelgrove Avenue Studio City",91604,4,3,2755,1895000
"16886 Charmel Lane Pacific Palisades",90272,5,3,4097,3900000
"13301 Westcove Drive Los Angeles",90272,3,3,2410,3000000
"1716 Nichols Canyon Road Los Angeles",90046,4,3,2355,2495000
"3206 West 59th Street Los Angeles",90043,4,2,1622,799000
"2228 West 78th Street Inglewood",90305,3,1,1793,899999
"11945 Lockridge Road Studio City",91604,4,4,5231,5450000
"362 South Vancouver Avenue East Los Angeles",90022,3,1,720,650000
"407 Upper Mesa Road Santa Monica",90402,4,3,3325,5995000
"6903 Ethel Avenue North Hollywood",91605,4,3,1953,1200000
"500 Solway Street Glendale",91206,2,1,892,899000
"405 South Santa Anita Avenue Pasadena",91107,2,2,1594,1198000
"1280 North Sweetzer Avenue West Hollywood",90069,3,1,1798,995000
"3815 West 60th Street Los Angeles",90043,4,2,1982,999000
"11333 Aqua Vista Street Studio City",91602,4,2,3000,2995000
"613 Camino De Encanto Redondo Beach",90277,3,1,1389,2349000
"5759 Aladdin Street Los Angeles",90008,3,3,2079,1499000
"224 Glenroy Place Los Angeles",90049,4,5,3018,8495000
"17438 Index Street Granada Hills",91344,4,2,2100,1195000
"9752 Tujunga Canyon Boulevard Tujunga",91042,3,2,1496,1000000
"3957 Fairway Boulevard View Park",90043,3,3,2301,1489000
"18215 Burin Avenue Redondo Beach",90278,3,2,1695,1269000
"5074 Glen Iris Avenue Los Angeles",90041,4,3,2175,2350000
"4119 Dundee Drive Los Angeles",90027,3,4,4155,4450000
"1147 West 39th Place Los Angeles",90037,6,5,1684,1595000
"18365 East Bellefont Drive Azusa",91702,3,1,1035,690000
"6561 Pickwick Street Los Angeles",90042,3,3,2226,1850000
"1443 Devlin Drive Los Angeles",90069,4,6,6500,8399000
"2770 Winrock Avenue Altadena",91001,3,2,1971,1749000
"1119 Monument Street Pacific Palisades",90272,6,7,6802,9195000
"4216 Terraza Drive Los Angeles",90008,4,2,3069,3150000
"1669 North Beverly Drive Beverly Hills",90210,3,2,1792,2399000
"4703 Ashworth Street Lakewood",90712,3,2,1021,799900
"529 Leeridge Terrace Glendale",91206,3,2,1750,1350000
"133 Ocean Park Boulevard Santa Monica",90405,3,3,2263,4375000
"4337 Portola Avenue Los Angeles",90032,3,2,1544,875000
"8431 Shirley Avenue Northridge",91324,4,3,2320,1589000
"2443 Solar Drive Los Angeles",90046,3,3,2466,2895000
"7012 Longridge Avenue North Hollywood",91605,4,2,2635,1350000
"1838 Peterson Avenue South Pasadena",91030,3,3,2209,1999900
"25081 Lewis And Clark Road Hidden Hills",91302,5,6,8905,9195000
"1402 North Benton Way Los Angeles",90026,4,3,1749,1495000
"3850 Glenalbyn Drive Los Angeles",90065,5,6,2699,2695000
"5540 Old Salt Lane Agoura Hills",91301,3,2,1470,960000
"1628 Alta Avenue Santa Monica",90402,4,4,4500,7295000
"1832 West 38th Place Los Angeles",90062,3,1,1658,869000
"839 Dune Street El Segundo",90245,4,3,2587,1990000
"16739 Archwood Street Van Nuys",91406,3,2,1500,799900
"215 North Maple Drive Beverly Hills",90210,3,3,2132,3695000
"7237 Kraft Avenue North Hollywood",91605,6,3,2201,1245000
"1121 South Wilton Place Los Angeles",90019,3,4,2777,1890000
"822 Oneonta Drive South Pasadena",91030,3,2,1796,1599900
"13120 Morrison Street Sherman Oaks",91423,5,4,3604,3450000
"10038 Wisner Avenue Mission Hills",91345,3,2,1443,600000
"23701 Califa Street Woodland Hills",91367,5,3,2070,1100000
"10435 Rubio Avenue Granada Hills",91344,4,3,1884,957000
"20318 Alerion Place Woodland Hills",91364,4,3,3000,2649000
"4266 Montair Avenue Long Beach",90808,3,2,2004,1250000
"5620 Buffwood Place Agoura Hills",91301,3,3,2136,1299000
"8536 McConnell Avenue Los Angeles",90045,4,2,2070,1790000
"3040 Roscomare Road Los Angeles",90077,5,7,7000,8999999
"5524 Green Oak Drive Los Angeles",90068,3,3,3000,3987000
"4555 Ambrose Avenue Los Angeles",90027,3,3,2305,2279000
"1717 Crenshaw Boulevard Los Angeles",90019,7,2,2755,1849000
"1646 Brightside Avenue Duarte",91010,5,3,2648,1459000
"4561 Griffin Avenue Los Angeles",90031,2,2,949,975000
"5742 Le Sage Avenue Woodland Hills",91367,3,2,2044,1399000
"10814 Savona Road Los Angeles",90077,6,7,5821,7299000
"5715 South Mullen Avenue Los Angeles",90043,3,2,1497,1399000
"24211 Wembley Court Valencia",91355,5,4,3648,1580000
"138 Bicknell Avenue Santa Monica",90405,3,2,1954,3500000
"5727 Cahill Avenue Tarzana",91356,4,4,3100,2695000
"1575 East Loma Alta Drive Altadena",91001,3,2,1683,1650000
"23906 Gilmore Street West Hills",91307,3,1,1167,799999
"7649 Thousand Oaks Drive Tujunga",91042,2,1,720,598888
"2405 Hathaway Avenue Alhambra",91803,3,1,1736,1088000
"4500 Don Milagro Drive Los Angeles",90008,4,3,2458,1675000
"17071 Countess Place Encino",91436,3,3,4201,2750000
"1738 Spreckels Lane Redondo Beach",90278,3,2,1841,1698000
"4949 Range View Avenue Los Angeles",90042,2,1,914,1795000
"17468 Califa Street Encino",91316,6,4,3156,2100000
"22648 Mobile Street West Hills",91307,3,2,1570,879900
"3652 Olive Avenue Long Beach",90807,4,3,1880,1295000
"923 Milwood Avenue Venice",90291,2,1,880,1750000
"7053 Sunnycrest Trail Tujunga",91042,1,1,800,598888
"28433 West Driver Avenue Agoura Hills",91301,5,6,5200,1999999
"8664 Cadillac Avenue Los Angeles",90034,7,7,3156,1995000
"11242 Ringwood Avenue Santa Fe Springs",90670,3,2,1500,799900
"20342 Delita Drive Woodland Hills",91364,5,4,3920,2500000
"10463 White Oak Avenue Granada Hills",91325,3,2,2372,1151700
"1851 Outpost Drive Los Angeles",90068,6,5,5906,2988000
"11960 Carabela Court Porter Ranch",91326,5,5,3345,1969000
"20529 Shelley Lane Porter Ranch",91326,5,4,4808,3199000
"151 South Cliffwood Avenue Los Angeles",90049,6,8,8387,22500000
"628 Wapello Street Altadena",91001,7,9,9555,2199000
"2247 Chelan Place Los Angeles",90068,3,6,3647,2850000
"12515 Kenny Drive Granada Hills",91344,5,4,3387,1475000
"1181 Somera Road Los Angeles",90077,4,4,2994,5000000
"11561 Dona Cecilia Drive Studio City",91604,4,3,2322,1795000
"719 Coeur D Alene Avenue Venice",90291,2,1,710,1599000
"1813 Ashland Avenue Santa Monica",90405,2,1,1539,1799000
"2426 West 166th Place Torrance",90504,5,2,3752,1250000
